,사업지역(시군구),포획일자,포획장소,털색,몸무게(kg),품종,연령,성별,건강상태,특이사항,상태,TNR일자,TNR병원,방사일자,방사장소,종결정보,장소일치여부
3031,북구,2023-06-26,관음동로 31길 6-12,삼색,3.1,코숏,1살,암컷,양호,2주항생제투여,방사,2023-06-26,강동물병원,2023-06-29,관음동로 31길6-12,-,True
3032,달서구,2023-06-26,달서구 성서서로36안길29,노랑흰색,3.8,코숏,3살,암컷,양호,없음,방사,2023-06-26,온누리동물병원,2023-06-29,달서구 성서서로36안길29,-,False
3033,달서구,2023-06-26,월곡로53동길32,검은색 갈색 흰색,3.2,믹스,1살,암컷,양호,없음,방사,2023-06-26,동행동물병원,2023-06-29,월곡로53동길32,-,False
3034,달서구,2023-06-26,월곡로53동길32,검정노랑,3.0,믹스,1살,암컷,양호,없음,방사,2023-06-26,동행동물병원,2023-06-29,월곡로53동길32,-,False
3035,달서구,2023-06-26,월곡로53동길32,노랑흰색,4.2,믹스,3살,암컷,양호,없음,방사,2023-06-26,동행동물병원,2023-06-29,월곡로53동길32,-,False
3036,달서구,2023-06-26,학산로2길27,갈색노란색흰색,4.0,믹스,1살,암컷,양호,없음,방사,2023-06-26,동행동물병원,2023-06-29,학산로2길27,-,False
3037,달서구,2023-06-26,대구시 달서구 중흥로 10길 39,흰색검정색,3.5,코숏,1살,암컷,양호,없음,방사,2023-06-26,세림종합동물병원,2023-06-29,대구시 달서구 중흥로 10길 39,-,False
3038,북구,2023-06-26,대구시 화담길 197,검정,3.1,믹스,2살,암컷,양호,없음,방사,2023-06-26,가나동물병원,2023-06-29,대구시 북구 화담길 197,-,True
3039,서구,2023-06-26,달서로16안길11,고등어태비,5.0,한국고양이,4살,수컷,양호,등쪽에 상처있어서 치료함,방사,2023-06-26,대구시수의사회(삼성),2023-06-27,달서로16안길11,-,False
3040,서구,2023-06-26,비산동 1219-35,갈색태비,4.4,코숏,3살,수컷,치료요함,좀 말랐음,방사,2023-06-26,대구시수의사회(평리),2023-06-28,비산동 1219-35,-,False
3041,군위군,2023-06-26,산성면 화본리,검정 노랑,3.2,코숏,2살,암컷,양호,검정색에 노란 줄무늬,방사,2023-06-26,군위종합동물병원,2023-06-29,산성면 화본리,-,False
3042,중구,2023-06-25,남산로 3안길 9,밤색 흰색,2.58,한국고양이,3살,암컷,양호,없슴,방사,2023-06-25,대구시수의사회(동산),2023-06-28,남산로 3안길 9,-,False
3043,중구,2023-06-25,남산로 3안길 9,검정 흰색,3.5,한국고양이,2살,암컷,양호,없슴,방사,2023-06-25,대구시수의사회(동산),2023-06-28,남산로 3안길 9,-,False
3044,북구,2023-06-24,북구 대학로80,갈색,3.0,코숏,3살,암컷,치료요함,유방염+발톱 출혈 ,방사,2023-06-24,북부동물병원,2023-06-27,북구 대학로 80,-,True
3045,달성군,2023-06-24,테크노중앙대로 326-55,치즈,3.0,코숏,3살,수컷,양호,없음,방사,2023-06-24,현풍동물병원,2023-06-25,테크노중앙대로 326-55 인근,-,True
3046,수성구,2023-06-24,매호동48-4,삼색이,3.6,한국고양이,2살,암컷,양호,사나움,방사,2023-06-24,금강동물병원,2023-06-27,매호동48-4,-,False
3047,달성군,2023-06-24,테크노중앙대로 326-55 인근,삼색,3.5,코숏,3살,암컷,양호,없음,방사,2023-06-24,현풍동물병원,2023-06-27,테크노중앙대로 326-55 인근,-,False
3048,중구,2023-06-24,대신동 춘전맨션인근,금색,3.68,한국고양이,2살,수컷,양호,없슴,방사,2023-06-26,대구시수의사회(동산),2023-06-28,대신동 춘전맨션 인근,-,True
3049,서구,2023-06-24,서구 평리동 구평리시장 일대,삼색,4.2,코숏,2살,암컷,양호,임신중,방사,2023-06-24,대구시수의사회(보경),2023-06-29,서구 평리동 구평리시장 일대,-,False
3050,수성구,2023-06-23,수성대,고등어,4.2,한국고양이,3살,수컷,양호,온순함,방사,2023-06-23,금강동물병원,2023-06-24,수성대,-,False
3051,달서구,2023-06-23,달서구 성서공단로51길5,갈색검정,4.0,코숏,3살,암컷,양호,없음,방사,2023-06-23,온누리동물병원,2023-06-26,달서구 성서공단로51길5,-,False
3052,달서구,2023-06-23,달서구 선원로11길21,흰색노랑,3.1,코숏,3살,암컷,양호,없음,방사,2023-06-23,온누리동물병원,2023-06-26,달서구 선원로11길21,-,False
3053,달서구,2023-06-23,달서구 선원로11길21,노랑흰색,5.8,코숏,3살,수컷,양호,없음,방사,2023-06-23,온누리동물병원,2023-06-24,달서구 선원로11길21,-,False
3054,달서구,2023-06-23,달서구 선원로11길21,노랑흰색,5.3,코숏,3살,수컷,양호,없음,방사,2023-06-23,온누리동물병원,2023-06-24,달서구 선원로11길21,-,False
3055,달성군,2023-06-23,다사읍 세천본길 5길 5-5 ,흑백,4.0,한국고양이,2살,암컷,양호,.,방사,2023-06-23,119동물병원,2023-06-27,다사읍 세천본 5길 5-5,-,True
3056,달성군,2023-06-23,다사읍 세천본5길 5-5,흑백,4.0,한국고양이,2살,암컷,양호,.,방사,2023-06-23,119동물병원,2023-06-27,다사읍 세천본 5길 5-5,-,True
3057,동구,2023-06-23,대구시 동구 율하동로8길 16,회갈색 태비,4.24,코숏,3살,수컷,양호,상태 양호,방사,2023-06-23,율하동물병원,2023-06-24,대구시 동구 율하동로8길 16,-,False
3058,달성군,2023-06-23,다사읍 달구벌대로 893,갈백,4.0,한국고양이,1살,암컷,양호,.,방사,2023-06-23,119동물병원,2023-06-27,다사읍 달구벌대로 893,-,False
3059,중구,2023-06-23,대구광역시 중구 봉산문화2길 48-5 (봉산동),흰색황색검정,2.94,코숏,1살,암컷,양호,.,방사,2023-06-23,대구시수의사회(삼덕),2023-06-26,대구광역시 중구 봉산문화2길 48-5 (봉산동),-,False
3060,달서구,2023-06-22,달서구 용산동869-23,검정흰색,3.2,코숏,2살,암컷,양호,없음,방사,2023-06-23,온누리동물병원,2023-06-26,달서구 용산동869-23,-,False
3061,북구,2023-06-22,북구 대학로80,갈색 +흰색,4.8,코숏,3살,수컷,치료요함,얼굴 상처 +개구 호흡 ,방사,2023-06-22,북부동물병원,2023-06-23,북구 대학로 80,-,True
3062,달서구,2023-06-22,대구광역시 달서구 상화로 371,흰색 검은색,3.52,코숏,2살,암컷,양호,발정중,방사,2023-06-22,수목원동물병원,2023-06-26,대구광역시 달서구 상화로 371,-,False
3063,수성구,2023-06-22,달구벌대로,삼색,2.6,코숏,3살,암컷,양호,건강함,방사,2023-06-22,세인트동물병원,2023-06-26,달구벌대로,-,False
3064,수성구,2023-06-22,달구벌대로,삼색,3.4,코숏,3살,암컷,양호,건강함,방사,2023-06-22,세인트동물병원,2023-06-26,달구벌대로,-,False
3065,달서구,2023-06-22,대구광역시 달서구 상화로 371,흰색 노란색,2.36,코숏,0 - 6개월,암컷,양호,미간에 작은 상처있음,방사,2023-06-22,수목원동물병원,2023-06-26,대구광역시 달서구 상화로 371,-,False
3066,달서구,2023-06-22,조암남로16길 20,검은색 노란색 흰색,3.8,믹스,2살,암컷,양호,없음,방사,2023-06-22,동행동물병원,2023-06-26,조암남로16길20,-,True
3067,북구,2023-06-22,대구시 북구 조야로 5길 38,노란색,3.9,믹스,2살,수컷,양호,없음,방사,2023-06-22,가나동물병원,2023-06-23,대구시 북구 조야로 5길 38,-,False
3068,달서구,2023-06-22,학산로2길27,검은색 갈색 흰색,4.5,믹스,2살,암컷,양호,없음,방사,2023-06-22,동행동물병원,2023-06-26,학산로2길27,-,False
3069,북구,2023-06-22,북구 침산남로42길33,노랑,2.7,코숏,6개월 - 1살,암컷,양호,치아 출혈,방사,2023-06-22,북부동물병원,2023-06-26,북구 침산남로42길33,-,False
3070,북구,2023-06-22,대구시 북구 조야로 5길 38,삼색이,2.9,믹스,1살,암컷,양호,없음,방사,2023-06-22,가나동물병원,2023-06-26,대구시 북구 조야로 5길 38,-,False
3071,달성군,2023-06-22,가창면 단산3길 62,흰노,3.4,믹스,1살,암컷,양호,없음,방사,2023-06-22,동인동물병원,2023-06-25,가창면 단산3길 62,-,False
3072,달성군,2023-06-22,테크노북로 164 인근,고등어,3.0,코숏,2살,암컷,양호,없음,방사,2023-06-22,현풍동물병원,2023-06-26,테크노북로 164길 인근,-,True
3073,수성구,2023-06-22,매호동48-4,치즈,3.2,한국고양이,2살,수컷,양호,얌전함,방사,2023-06-22,금강동물병원,2023-06-23,매호동48-4,-,False
3074,수성구,2023-06-22,매호동48-4,치즈,3.9,한국고양이,3살,수컷,양호,오른쪽등농양수술함,방사,2023-06-22,금강동물병원,2023-06-23,매호동48-4,-,False
3075,수성구,2023-06-21,용학로313,삼색,3.8,코숏,5살,암컷,양호,.,방사,2023-06-22,멘토동물병원,2023-06-26,용학로 313,-,True
3076,달서구,2023-06-21,대구시 달서구 상화로 58길 86.도원동 롯데캐슬 103동705호,흰색검정색,4.15,코숏,2살,수컷,양호,없음,방사,2023-06-21,세림종합동물병원,2023-06-22,대구시 달서구 상화로 58길86.도원동 롯데캐슬 103동 705호,-,True
3077,달성군,2023-06-21,현풍서로64,노랑흰색,2.8,믹스,1살,암컷,양호,없음,방사,2023-06-21,동행동물병원,2023-06-24,현풍서로64,-,False
3078,북구,2023-06-21,북구 대학로80,노랑,3.3,코숏,3살,암컷,치료요함,구내염+호흡기질환 심함 ,방사,2023-06-21,북부동물병원,2023-06-24,북구 대학로 80,-,True
3079,달성군,2023-06-21,테크노중앙대로 326-55 인근,고등어,3.0,코숏,2살,암컷,양호,없음,방사,2023-06-21,현풍동물병원,2023-06-24,테크노중앙대로 326-55 인근,-,False
3080,동구,2023-06-21,대구시 동구 율하동로8길 16,흰색/검은색 태비,2.98,코숏,3살,암컷,양호,상태 양호,방사,2023-06-21,율하동물병원,2023-06-24,대구시 동구 율하동로8길 16,-,False
3081,중구,2023-06-21,대구광역시 중구 동덕로 75 (대봉동),고등어,3.13,코숏,1살,암컷,양호,.,방사,2023-06-21,대구시수의사회(삼덕),2023-06-24,대구광역시 중구 동덕로 75 (대봉동),-,False
3082,달서구,2023-06-20,대구광역시 달서구 장기로 189 (본리동 성당 래미안 e-편한세상),흰색 검은색 갈색,3.8,코숏,2살,암컷,양호,없음,방사,2023-06-20,본리종합동물병원,2023-06-23,대구광역시 달서구 장기로 189 (본리동 성당 래미안 e-편한세상),-,False
3083,달서구,2023-06-20,대구광역시 달서구 장기로 189 (본리동 성당 래미안 e-편한세상),흰색 검은색 갈색,4.5,코숏,2살,암컷,양호,없음,방사,2023-06-20,본리종합동물병원,2023-06-23,대구광역시 달서구 장기로 189 (본리동 성당 래미안 e-편한세상),-,False
3084,달성군,2023-06-20,현풍서로64,갈색 검은색 흰색,2.8,믹스,2살,암컷,양호,없음,방사,2023-06-20,동행동물병원,2023-06-23,현풍서로64,-,False
3085,수성구,2023-06-20,지범로27길86,삼색,3.0,한국고양이,2살,암컷,양호,경계심강함,방사,2023-06-20,금강동물병원,2023-06-23,지범로27길86,-,False
3086,달서구,2023-06-20,조암남로16길20,검정 흰색,5.0,믹스,2살,수컷,양호,없음,방사,2023-06-20,동행동물병원,2023-06-21,조암남로16길20,-,False
3087,수성구,2023-06-20,용학로 316,삼색,3.08,코숏,2살,암컷,양호,.,방사,2023-06-20,멘토동물병원,2023-06-23,용학로 316,-,False
3088,북구,2023-06-20,북구 태전로 5,치즈,7.5,코숏,1살,수컷,양호,고환없음.귀커팅안되어있어 귀커팅함.예방버종 시술,방사,2023-06-20,강동물병원,2023-06-21,북구태전로5,-,True
3089,수성구,2023-06-20,용학로 313,검 + 노랑,3.8,코숏,6개월 - 1살,암컷,양호,.,방사,2023-06-20,멘토동물병원,2023-06-23,용학로 313,-,False
3090,중구,2023-06-20,남산로 3안길 9,삼색,2.89,한국고양이,6개월 - 1살,암컷,양호,없슴,방사,2023-06-22,대구시수의사회(동산),2023-06-25,남산로 3안길 9,-,False
3091,수성구,2023-06-20,매호동48-4,치즈,5.4,한국고양이,3살,수컷,양호,하악질심함,방사,2023-06-20,금강동물병원,2023-06-21,매호동48-4,-,False
3092,서구,2023-06-20,서구 비산동 637일대,고등어태비,3.6,코숏,2살,암컷,양호,.,방사,2023-06-20,대구시수의사회(보경),2023-06-23,서구 비산동 637 일대,-,True
3093,중구,2023-06-20,남산로 3안길 9,삼색,2.76,한국고양이,4살,암컷,양호,없슴,방사,2023-06-22,대구시수의사회(동산),2023-06-25,남산로 3안길 9,-,False
3094,수성구,2023-06-20,매호동48-4,치즈,4.9,한국고양이,3살,수컷,양호,온순함,방사,2023-06-20,금강동물병원,2023-06-21,매호동48-4,-,False
3095,동구,2023-06-20,대구시 동구 율하동로8길 16,고등어태비,4.2,코숏,1살,수컷,양호,상태 양호,방사,2023-06-20,율하동물병원,2023-06-21,대구시 동구 율하동로8길 16,-,False
3096,동구,2023-06-20,대구시 동구 율하동로8길 16,암회색태비,2.12,코숏,1살,수컷,양호,상태 양호,방사,2023-06-20,율하동물병원,2023-06-21,대구시 동구 율하동로8길 16,-,False
3097,중구,2023-06-20,대구광역시 중구 달구벌대로447길 44-27 (삼덕동3가),흰색검정카키,2.33,코숏,1살,암컷,양호,.,방사,2023-06-20,대구시수의사회(삼덕),2023-06-23,대구광역시 중구 달구벌대로447길 44-27 (삼덕동3가),-,False
3098,서구,2023-06-20,비산동 1219-35,치즈태비,2.66,한국고양이,2살,암컷,양호,꼬리끝 꺽임,방사,2023-06-20,대구수의사회(아이펫),2023-06-23,비산동 1219-35,-,False
3099,북구,2023-06-19,북구 침산남로42길33,흰색+노랑,3.0,코숏,2살,암컷,치료요함,구강내 출혈,방사,2023-06-19,북부동물병원,2023-06-22,북구 침산남로42길33,-,False
3100,군위군,2023-06-19,의흥면 파전리,흰색,3.7,코숏,0 - 6개월,암컷,양호,흰색에 꼬리가 김,방사,2023-06-19,군위종합동물병원,2023-06-22,의흥면 파전리,-,False
3101,달서구,2023-06-19,달서구 송현로7안길 46-15,검정 갈색,3.3,코숏,2살,암컷,양호,없음,방사,2023-06-19,애플동물병원,2023-06-22,달서구 송현로7안길 46-15,-,False
3102,군위군,2023-06-19,의흥면 파전리,흰색 노란색,3.1,코숏,0 - 6개월,수컷,양호,노란색 고등어무늬에 흰배,방사,2023-06-19,군위종합동물병원,2023-06-22,의흥면 파전리,-,False
3103,남구,2023-06-19,대구광역시 남구 안지랑로5길 15-4 (대명동),치즈 태비,4.05,코숏,3살,암컷,양호,없음,방사,2023-06-19,리더스동물병원,2023-06-22,대구광역시 남구 안지랑로5길 15-4 (대명동),-,False
3104,달서구,2023-06-19,달서구 성서로54길 2,흰색 검정,4.5,코숏,1살,수컷,양호,없음,방사,2023-06-19,애플동물병원,2023-06-20,달서구 성서로54길 2,-,False
3105,달성군,2023-06-19,다사읍 세천로 1길 136,백갈,5.0,한국고양이,1살,수컷,양호,.,방사,2023-06-19,119동물병원,2023-06-20,다사읍 세천로 1길 136,-,False
3106,서구,2023-06-19,비산동637,흑갈,2.8,코숏,1살,암컷,양호, ,방사,2023-06-19,대구시수의사회(더펫),2023-06-22,비산동637,-,False
3107,달성군,2023-06-19,가창면 단산3길 62,흰검갈,3.5,믹스,3살,수컷,양호,없음,방사,2023-06-19,동인동물병원,2023-06-21,가창면 단산3길 62,-,False
3108,서구,2023-06-17,중리동43-23,흑갈,3.1,코숏,1살,암컷,양호, ,방사,2023-06-17,대구시수의사회(더펫),2023-06-20,중리동43-23,-,False
3109,수성구,2023-06-17,수성구 황금동 968-1,카오스,3.22,코숏,2살,암컷,양호,.,방사,2023-06-17,허동물병원,2023-06-20,수성구 황금동 968-1,-,False
3110,북구,2023-06-17,칠곡중앙대로 54길59,고등어,2.3,코숏,1살,암컷,양호,무,방사,2023-06-17,강동물병원,2023-06-20,칠곡중앙대로 54길59,-,False
3111,수성구,2023-06-17,청호로,회색,3.4,코숏,2살,암컷,양호,건강함,방사,2023-06-17,세인트동물병원,2023-06-20,청호로,-,False
3112,북구,2023-06-17,대구시 북구 동북로 37길 58-17,삼색이,3.5,믹스,2살,암컷,양호,없음,방사,2023-06-17,가나동물병원,2023-06-20,대구시 북구 동북로 37길 58-17,-,False
3113,서구,2023-06-17,달서로16안길11,삼색이,4.5,한국고양이,4살,암컷,양호,온순함,방사,2023-06-17,대구시수의사회(삼성),2023-06-22,달서로16안길11,-,False
3114,북구,2023-06-16,칠곡중앙대로 95길48,턱시도,3.9,코숏,1살,수컷,양호,무,방사,2023-06-16,강동물병원,2023-06-17,칠곡중앙대로 95길 48,-,True
3115,달성군,2023-06-16,가창면 단산3길 62,흰갈검,2.5,믹스,1살,암컷,양호,없음,방사,2023-06-16,동인동물병원,2023-06-19,가창면 단산3길 62,-,False
3116,달성군,2023-06-16,다사읍 세천로 1길 136,갈백,4.0,한국고양이,3살,암컷,양호,.,방사,2023-06-16,119동물병원,2023-06-19,다사읍 세천로 1길 136,-,False
3117,달성군,2023-06-16,다사읍 세천본길 5길 5-5,갈백,7.0,한국고양이,3살,수컷,양호,.,방사,2023-06-16,119동물병원,2023-06-17,다사읍 세천본5길 5-5,-,True
3118,달서구,2023-06-16,달서구 조암남로14안길 12-2,흰색 노랑,4.3,코숏,2살,수컷,양호,없음,방사,2023-06-16,애플동물병원,2023-06-17,달서구 조암남로14안길 12-2,-,False
3119,남구,2023-06-16,대구광역시 남구 대명로49길 28 (대명동 새한아파트),고등어 태비,5.18,코숏,2살,수컷,양호,없음,방사,2023-06-16,리더스동물병원,2023-06-17,대구광역시 남구 대명로49길 28 (대명동 새한아파트),-,False
